,ID,Count
96,18384,261.67332046536654
97,18385,208.82899977713043
98,18386,176.7336547058346
99,18387,146.02870490783891
100,18388,122.91280222029735
101,18389,110.0272326473386
102,18390,118.30915231873513
103,18391,137.207367672219
104,18392,158.00284480331663
105,18393,204.17419820999538
106,18394,289.8020863790537
107,18395,321.2836114634747
108,18396,324.68752229978145
109,18397,287.1608003749251
110,18398,307.0448478285418
111,18399,303.1666215478317
112,18400,295.42876959207456
113,18401,302.31099368733925
114,18402,309.75123595249033
115,18403,328.67735221446867
116,18404,315.84758445849826
117,18405,294.81029945378344
118,18406,295.87983427939895
119,18407,288.88600655015716
120,18408,410.14256843142925
121,18409,327.315227166595
122,18410,277.0094977218671
123,18411,228.8830515434351
124,18412,192.6515561696678
125,18413,172.45492094924734
126,18414,185.4358691006617
127,18415,215.05662894757174
128,18416,247.6511264956482
129,18417,320.0193657968223
130,18418,454.2311452803367
131,18419,503.57478311586385
132,18420,508.91001840325043
133,18421,450.0912359316545
134,18422,481.2571732115239
135,18423,475.1785034988458
136,18424,463.050318364678
137,18425,473.83740610420216
138,18426,485.49912257936353
139,18427,515.1636138630556
140,18428,495.0544415161985
141,18429,462.0809381826796
142,18430,463.75730992598403
143,18431,452.7952964393327
144,18432,400.4945635274146
145,18433,319.615614495471
146,18434,270.4932538637853
147,18435,223.49891204242624
148,18436,188.11970968077608
149,18437,168.39817080647848
150,18438,181.07376111146743
151,18439,209.99773584446797
152,18440,241.82549544239598
153,18441,312.4913776087257
154,18442,443.54602099786774
155,18443,491.72892182031234
156,18444,496.9386534897408
157,18445,439.503496970224
158,18446,469.93630109382434
159,18447,464.00062320816426
160,18448,452.15773591591204
161,18449,462.6910731710401
162,18450,474.07846479820563
163,18451,503.04514224980824
164,18452,483.409008812714
165,18453,451.21115898690334
166,18454,452.8480965333084
167,18455,442.14394840377315
168,18456,415.43014365439933
169,18457,331.5349888262684
170,18458,280.5807158041141
171,18459,231.83382145967994
172,18460,195.13522812541038
173,18461,174.67821703523498
174,18462,187.82651611556798
175,18463,217.82914804284036
176,18464,250.84385522265416
177,18465,324.1450689052056
178,18466,460.0871122882753
179,18467,510.06689037578406
180,18468,515.4709077406375
181,18469,455.8938310543456
182,18470,487.46156090695837
183,18471,481.3045247289698
184,18472,469.0199825225276
185,18473,479.94613785037274
186,18474,491.75819766425946
187,18475,521.8051248158341
188,18476,501.4367041742624
189,18477,468.0381050504976
190,18478,469.7360886487438
191,18479,458.6327524236907
192,18480,396.06002568438817
193,18481,316.0766212936187
194,18482,267.49817557863355
195,18483,221.02418585738644
196,18484,186.03672517219502
197,18485,166.53355607972543
198,18486,179.06879395547017
199,18487,207.6725035158438
200,18488,239.14784533523164
201,18489,309.03126861893037
202,18490,438.63478925001357
203,18491,486.28417746943563
204,18492,491.43622358119603
205,18493,434.63702669334725
206,18494,464.7328588981109
207,18495,458.86290472159715
208,18496,447.15114962601103
209,18497,457.56785487929665
210,18498,468.8291578558216
211,18499,497.4750973023574
212,18500,478.0563879822114
213,18501,446.21505381608677
214,18502,447.8338661189623
215,18503,437.2482413210292
216,18504,381.63365468351145
217,18505,304.5636224859102
218,18506,257.7546324975395
219,18507,212.97344430669455
220,18508,179.26039167960235
221,18509,160.46761983698042
222,18510,172.54626532659066
223,18511,200.10809310299425
224,18512,230.43695477033629
225,18513,297.7748947289763
226,18514,422.6576448949944
227,18515,468.5714180362969
228,18516,473.53580237003905
229,18517,418.80549967427663
230,18518,447.8050999626387
231,18519,442.14895715616206
232,18520,430.86379932645343
233,18521,440.9010791269153
234,18522,451.75219242471195
235,18523,479.3547118759825
236,18524,460.6433233830937
237,18525,429.9618005335735
238,18526,431.52164807013185
239,18527,421.32160157020337
240,18528,266.33874752008126
241,18529,212.55225464941375
242,18530,179.88467511814423
243,18531,148.63228050137042
244,18532,125.1042396653894
245,18533,111.98893064175152
246,18534,120.41851034983499
247,18535,139.65366584318167
248,18536,160.81990978172678
249,18537,207.8144616747977
250,18538,294.9690269441105
251,18539,327.01184256663953
252,18540,330.4764424242011
253,18541,292.2806489125601
254,18542,312.5192131078238
255,18543,308.5718411389627
256,18544,300.6960294408995
257,18545,307.7009581146576
258,18546,315.2738539781799
259,18547,334.5374078310149
260,18548,321.47889552635314
261,18549,300.0665324722438
262,18550,301.15513625262514
263,18551,294.0366141409145
264,18552,265.3864313235185
265,18553,211.7922565019294
266,18554,179.24148260025675
267,18555,148.10083350249602
268,18556,124.65691912040171
269,18557,111.58850496775963
270,18558,119.98794401714822
271,18559,139.15432262282735
272,18560,160.2448849074232
273,18561,207.07140389752874
274,18562,293.9143408180445
275,18563,325.8425847059501
276,18564,329.294796600477
277,18565,291.23557530425865
278,18566,311.4017748411398
279,18567,307.4685170268837
280,18568,299.62086594424346
281,18569,306.60074791678403
282,18570,314.1465662654765
283,18571,333.3412416899634
284,18572,320.3294211749362
285,18573,298.99361979400805
286,18574,300.0783311816326
287,18575,292.98526193386186
288,18576,413.8556792895812
289,18577,330.27848389139393
290,18578,279.51732561628927
291,18579,230.95518013809226
292,18580,194.39567306977216
293,18581,174.01619326966838
294,18582,187.1146607990748
295,18583,217.00358389818007
296,18584,249.8931665997548
297,18585,322.91657148435564
298,18586,458.3433997193275
299,18587,508.13375635833927
300,18588,513.517292703946
301,18589,454.1660108609881
302,18590,485.61410022412184
303,18591,479.4803989778979
304,18592,467.24241471684695
305,18593,478.127160333647
306,18594,489.89445289234976
307,18595,519.8275033385503
308,18596,499.5362782326364
309,18597,466.26425852290413
310,18598,467.95580682821765
311,18599,456.89455182303743
312,18600,404.2076743855665
313,18601,322.57887122026995
314,18602,273.0010817582074
315,18603,225.57104063708334
316,18604,189.86382658088044
317,18605,169.95944312689952
318,18606,182.75255280988054
319,18607,211.9446907950763
320,18608,244.0675355465026
321,18609,315.38858329625907
322,18610,447.6582754368585
323,18611,496.28789506278775
324,18612,501.5459277904364
325,18613,443.57827189955754
326,18614,474.2932281064224
327,18615,468.3025186872163
328,18616,456.349832268081
329,18617,466.9808274004849
330,18618,478.47379511119175
331,18619,507.70903172530296
332,18620,487.8908455291519
333,18621,455.3944793271279
334,18622,457.0465934355421
335,18623,446.2432037874779
336,18624,419.14325451255127
337,18625,334.4982455510673
338,18626,283.0885436985363
339,18627,233.9059500543371
340,18628,196.87934502551474
341,18629,176.23948935565602
342,18630,189.50530781398106
343,18631,219.77610299344866
344,18632,253.08589532676078
345,18633,327.042274592739
346,18634,464.199366727266
347,18635,514.6258636182595
348,18636,520.0781820413331
349,18637,459.96860598367914
350,18638,491.81848791955645
351,18639,485.60642020802186
352,18640,473.21207887469654
353,18641,484.2358920798175
354,18642,496.15352797724563
355,18643,526.4690142913288
356,18644,505.9185408907004
357,18645,472.22142539072223
358,18646,473.93458555097754
359,18647,462.73200780739546
360,18648,399.7731365425401
361,18649,319.0398780184177
362,18650,270.00600347305567
363,18651,223.0963144520436
364,18652,187.78084207229935
365,18653,168.09482840014647
366,18654,180.74758565388328
367,18655,209.61945846645216
368,18656,241.38988543933826
369,18657,311.9284743064637
370,18658,442.7470436890043
371,18659,490.843150711911
372,18660,496.04349788189165
373,18661,438.71180162268075
374,18662,469.0897859107089
375,18663,463.1648002006492
376,18664,451.34324597818
377,18665,461.85760910874137
378,18666,473.22448816880785
379,18667,502.1389867778522
380,18668,482.5382246986494
381,18669,450.3983741563113
382,18670,452.03236302119603
383,18671,441.3474967047339
384,18672,385.3467655416634
385,18673,307.5268792107091
386,18674,260.2624603919616
387,18675,215.0455729013517
388,18676,181.00450857970668
389,18677,162.0288921574015
390,18678,174.22505702500376
391,18679,202.0550480536026
392,18680,232.6789948744429
393,18681,300.67210041650964
394,18682,426.7698993339851
395,18683,473.1303912787723
396,18684,478.1430766707347
397,18685,422.88027460361013
398,18686,452.1620269752367
399,18687,446.4508526352141
400,18688,435.0558956786224
401,18689,445.19083335636014
402,18690,456.1475227376982
403,18691,484.01860135147723
404,18692,465.1251600995316
405,18693,434.1451208737981
406,18694,435.72014497236546
407,18695,425.420856953908
408,18696,270.0518583782332
409,18697,215.51551137421274
410,18698,182.39250301256635
411,18699,150.70440909602752
412,18700,126.84835656549376
413,18701,113.55020296217256
414,18702,122.09730204824811
415,18703,141.60062079379003
416,18704,163.06194988583337
417,18705,210.7116673623311
418,18706,299.0812813831012
419,18707,331.57081580911495
420,18708,335.0837167248967
421,18709,296.35542384189364
422,18710,316.8761401204218
423,18711,312.87373661801473
424,18712,304.88812579306847
425,18713,311.99071234410235
426,18714,319.66918429116606
427,18715,339.2012973065096
428,18716,325.9607322427911
429,18717,304.24985281246836
430,18718,305.3536331548588
431,18719,298.1358695246192
432,18720,269.0995421816704
433,18721,214.7555132267284
434,18722,181.74931049467887
435,18723,150.17296209715312
436,18724,126.40103602050607
437,18725,113.14977728818067
438,18726,121.66673571556134
439,18727,141.10127757343565
440,18728,162.48692501152982
441,18729,209.9686095850621
442,18730,298.0265952570352
443,18731,330.40155794842553
444,18732,333.90207090117264
445,18733,295.3103502335922
446,18734,315.7587018537378
447,18735,311.7704125059358
448,18736,303.8129622964124
449,18737,310.8905021462288
450,18738,318.54189657846274
451,18739,338.00513116545807
452,18740,324.81125789137417
453,18741,303.17694013423255
454,18742,304.27682808386623
455,18743,297.08451731756656
456,18744,417.56879014773307
457,18745,333.2417406161928
458,18746,282.02515351071133
459,18747,233.02730873274933
460,18748,196.13978996987646
461,18749,175.57746559008942
462,18750,188.79345249748786
463,18751,218.95053884878837
464,18752,252.13520670386137
465,18753,325.81377717188894
466,18754,462.4556541583181
467,18755,512.6927296008146
468,18756,518.1245670046416
469,18757,458.2407857903215
470,18758,489.9710272367198
471,18759,483.7822944569499
472,18760,471.4345110690158
473,18761,482.4169145630916
474,18762,494.2897832053358
475,18763,524.491392814045
476,18764,504.0181149490743
477,18765,470.4475788631286
478,18766,472.15430373045126
479,18767,460.9938072067421
480,18768,407.92078524371846
481,18769,325.5421279450689
482,18770,275.5089096526296
483,18771,227.64316923174047
484,18772,191.6079434809848
485,18773,171.52071544732055
486,18774,184.43134450829362
487,18775,213.89164574568457
488,18776,246.3095756506092
489,18777,318.28578898379243
490,18778,451.7705298758492
491,18779,500.8468683052632
492,18780,506.153202091132
493,18781,447.6530468288911
494,18782,478.6501551190204
495,18783,472.60441416626827
496,18784,460.54192862024996
497,18785,471.27058162992967
498,18786,482.86912542417804
499,18787,512.3729212007976
500,18788,492.3726822455898
501,18789,459.5777996673525
502,18790,461.2450903377757
503,18791,450.34245917118267
504,18792,422.8563653707033
505,18793,337.4615022758663
506,18794,285.5963715929584
507,18795,235.97807864899423
508,18796,198.6234619256191
509,18797,177.80076167607706
510,18798,191.1840995123942
511,18799,221.723057944057
512,18800,255.3279354308674
513,18801,329.9394802802724
514,18802,468.3116211662568
515,18803,519.1848368607348
516,18804,524.6854563420286
517,18805,464.0433809130127
518,18806,496.17541493215435
519,18807,489.9083156870739
520,18808,477.4041752268655
521,18809,488.52564630926224
522,18810,500.5488582902318
523,18811,531.1329037668236
524,18812,510.40037760713835
525,18813,476.40474573094673
526,18814,478.13308245321116
527,18815,466.8312631911001
528,18816,403.48624740069215
529,18817,322.00313474321666
530,18818,272.5138313674778
531,18819,225.1684430467007
532,18820,189.5249589724037
533,18821,169.6561007205675
534,18822,182.42637735229638
535,18823,211.56641341706046
536,18824,243.63192554344488
537,18825,314.82567999399714
538,18826,446.8592981279951
539,18827,495.4021239543864
540,18828,500.65077218258716
541,18829,442.7865765520143
542,18830,473.4467129233069
543,18831,467.46669567970116
544,18832,455.53534233034895
545,18833,466.1473633381861
546,18834,477.619818481794
547,18835,506.8028762533468
548,18836,487.0200614150873
549,18837,454.58169449653593
550,18838,456.23085992342965
551,18839,445.4467520884386
552,18840,389.0598763998153
553,18841,310.4901359355081
554,18842,262.7702882863838
555,18843,217.11770149600883
556,18844,182.74862547981104
557,18845,163.59016447782253
558,18846,175.90384872341687
559,18847,204.0020030042109
560,18848,234.92103497854953
561,18849,303.569306104043
562,18850,430.8821537729759
563,18851,477.68936452124774
564,18852,482.7503509714303
565,18853,426.9550495329437
566,18854,456.51895398783466
567,18855,450.7527481142662
568,18856,439.24799203079135
569,18857,449.48058758580487
570,18858,460.54285305068436
571,18859,488.68249082697184
572,18860,469.60699681596964
573,18861,438.3284412140227
574,18862,439.9186418745992
575,18863,429.5201123376128
576,18864,273.7649692363851
577,18865,218.4787680990117
578,18866,184.9003309069885
579,18867,152.77653769068468
580,18868,128.59247346559812
581,18869,115.11147528259362
582,18870,123.77609374666119
583,18871,143.54757574439833
584,18872,165.30398998993996
585,18873,213.60887304986443
586,18874,303.193535822092
587,18875,336.12978905159036
588,18876,339.6909910255923
589,18877,300.4301987712272
590,18878,321.2330671330198
591,18879,317.1756320970668
592,18880,309.0802221452374
593,18881,316.2804665735471
594,18882,324.06451460415224
595,18883,343.86518678200434
596,18884,330.44256895922905
597,18885,308.433173152693
598,18886,309.5521300570925
599,18887,302.2351249083239
600,18888,272.8126530398223
601,18889,217.71876995152735
602,18890,184.257138389101
603,18891,152.24509069181025
604,18892,128.14515292061043
605,18893,114.71104960860171
606,18894,123.34552741397441
607,18895,143.04823252404395
608,18896,164.7289651156364
609,18897,212.86581527259546
610,18898,302.13884969602594
611,18899,334.96053119090084
612,18900,338.5093452018682
613,18901,299.3851251629257
614,18902,320.1156288663358
615,18903,316.0723079849878
616,18904,308.0050586485813
617,18905,315.1802563756735
618,18906,322.9372268914489
619,18907,342.66902064095274
620,18908,329.29309460781207
621,18909,307.3602604744571
622,18910,308.47532498609985
623,18911,301.18377270127127
624,18912,421.281901005885
625,18913,336.20499734099184
626,18914,284.5329814051335
627,18915,235.09943732740646
628,18916,197.88390686998082
629,18917,177.13873791051046
630,18918,190.472244195901
631,18919,220.89749379939664
632,18920,254.377246807968
633,18921,328.7109828594223
634,18922,466.56790859730893
635,18923,517.2517028432901
636,18924,522.7318413053372
637,18925,462.3155607196551
638,18926,494.32795424931777
639,18927,488.08418993600196
640,18928,475.62660742118476
641,18929,486.7066687925364
642,18930,498.68511351832205
643,18931,529.1552822895396
644,18932,508.4999516655123
645,18933,474.63089920335324
646,18934,476.3528006326849
647,18935,465.09306259044683
648,18936,411.6338961018704
649,18937,328.5053846698679
650,18938,278.0167375470517
651,18939,229.7152978263976
652,18940,193.35206038108913
653,18941,173.0819877677416
654,18942,186.11013620670673
655,18943,215.83860069629293
656,18944,248.55161575471578
657,18945,321.1829946713258
658,18946,455.88278431484
659,18947,505.4058415477386
660,18948,510.76047639182764
661,18949,451.72782175822465
662,18950,483.0070821316184
663,18951,476.90630964532033
664,18952,464.7340249724189
665,18953,475.5603358593744
666,18954,487.2644557371642
667,18955,517.0368106762924
668,18956,496.8545189620278
669,18957,463.761120007577
670,18958,465.4435872400094
671,18959,454.44171455488737
672,18960,426.56947622885525
673,18961,340.4247590006653
674,18962,288.1041994873806
675,18963,238.05020724365136
676,18964,200.36757882572346
677,18965,179.3620339964981
678,18966,192.86289121080728
679,18967,223.67001289466532
680,18968,257.569975534974
681,18969,332.8366859678057
682,18970,472.42387560524764
683,18971,523.7438101032103
684,18972,529.2927306427242
685,18973,468.11815584234614
686,18974,500.53234194475243
687,18975,494.2102111661259
688,18976,481.59627157903446
689,18977,492.81540053870697
690,18978,504.94418860321804
691,18979,535.7967932423182
692,18980,514.8822143235762
693,18981,480.5880660711713
694,18982,482.3315793554449
695,18983,470.9305185748049
696,18984,407.1993582588441
697,18985,324.9663914680156
698,18986,275.0216592618999
699,18987,227.24057164135783
700,18988,191.26907587250807
701,18989,171.21737304098855
702,18990,184.10516905070946
703,18991,213.51336836766882
704,18992,245.87396564755147
705,18993,317.7228856815305
706,18994,450.9715525669859
707,18995,499.96109719686183
708,18996,505.2580464832828
709,18997,446.86135148134787
710,18998,477.8036399359049
711,18999,471.7685911587532
712,19000,459.7274386825179
713,19001,470.4371175676309
714,19002,482.0151487947802
715,19003,511.46676572884155
716,19004,491.5018981315252
717,19005,458.76501483676054
718,19006,460.42935682566326
719,19007,449.5460074721433
720,19008,392.77298725796726
721,19009,313.4533926603071
722,19010,265.2781161808059
723,19011,219.18983009066596
724,19012,184.4927423799154
725,19013,165.15143679824357
726,19014,177.58264042182998
727,19015,205.9489579548192
728,19016,237.16307508265612
729,19017,306.46651179157635
730,19018,434.99440821196663
731,19019,482.24833776372316
732,19020,487.3576252721259
733,19021,431.02982446227725
734,19022,460.87588100043274
735,19023,455.05464359331813
736,19024,443.4400883829603
737,19025,453.7703418152496
738,19026,464.93818336367053
739,19027,493.3463803024666
740,19028,474.08883353240753
741,19029,442.5117615542473
742,19030,444.1171387768328
743,19031,433.61936772131753
744,19032,277.47808009453706
745,19033,221.44202482381064
746,19034,187.40815880141065
747,19035,154.84866628534178
748,19036,130.33659036570248
749,19037,116.67274760301466
750,19038,125.4548854450743
751,19039,145.49453069500666
752,19040,167.54603009404656
753,19041,216.50607873739784
754,19042,307.30579026108273
755,19043,340.6887622940658
756,19044,344.29826532628795
757,19045,304.50497370056075
758,19046,325.5899941456178
759,19047,321.47752757611886
760,19048,313.2723184974064
761,19049,320.5702208029919
762,19050,328.45984491713847
763,19051,348.529076257499
764,19052,334.924405675667
765,19053,312.6164934929175
766,19054,313.75062695932615
767,19055,306.33438029202864
768,19056,276.52576389797434
769,19057,220.68202667632633
770,19058,186.7649662835232
771,19059,154.3172192864674
772,19060,129.8892698207148
773,19061,116.27232192902278
774,19062,125.02431911238754
775,19063,144.9951874746523
776,19064,166.97100521974306
777,19065,215.76302096012884
778,19066,306.25110413501676
779,19067,339.51950443337637
780,19068,343.1166195025639
781,19069,303.4599000922593
782,19070,324.47255587893386
783,19071,320.37420346403985
784,19072,312.1971550007504
785,19073,319.4700106051183
786,19074,327.33255720443515
787,19075,347.3329101164475
788,19076,333.7749313242501
789,19077,311.5435808146817
790,19078,312.6738218883336
791,19079,305.283028084976
792,19080,424.99501186403694
793,19081,339.1682540657908
794,19082,287.04080929955563
795,19083,237.17156592206356
796,19084,199.62802377008518
797,19085,178.7000102309315
798,19086,192.15103589431408
799,19087,222.84444875000497
800,19088,256.6192869120746
801,19089,331.60818854695566
802,19090,470.68016303629963
803,19091,521.8106760857654
804,19092,527.3391156060327
805,19093,466.3903356489885
806,19094,498.68488126191585
807,19095,492.3860854150539
808,19096,479.8187037733537
809,19097,490.9964230219812
810,19098,503.0804438313083
811,19099,533.8191717650343
812,19100,512.9817883819502
813,19101,478.8142195435778
814,19102,480.5512975349186
815,19103,469.1923179741515
816,19104,415.34700696002244
817,19105,331.46864139466686
818,19106,280.5245654414739
819,19107,231.78742642105476
820,19108,195.0961772811935
821,19109,174.64326008816266
822,19110,187.78892790511983
823,19111,217.78555564690123
824,19112,250.7936558588224
825,19113,324.08020035885914
826,19114,459.9950387538307
827,19115,509.964814790214
828,19116,515.3677506925233
829,19117,455.80259668755815
830,19118,487.3640091442164
831,19119,481.2082051243724
832,19120,468.9261213245879
833,19121,479.8500900888191
834,19122,491.6597860501504
835,19123,521.700700151787
836,19124,501.33635567846574
837,19125,467.94444034780156
838,19126,469.642084142243
839,19127,458.54096993859207
840,19128,430.2825870870072
841,19129,343.38801572546424
842,19130,290.6120273818027
843,19131,240.12233583830846
844,19132,202.11169572582781
845,19133,180.92330631691917
846,19134,194.5416829092204
847,19135,225.61696784527365
848,19136,259.8120156390806
849,19137,335.7338916553391
850,19138,476.53613004423835
851,19139,528.3027833456856
852,19140,533.9000049434198
853,19141,472.1929307716797
854,19142,504.8892689573504
855,19143,498.51210664517794
856,19144,485.78836793120337
857,19145,497.1051547681518
858,19146,509.33951891620416
859,19147,540.4606827178129
860,19148,519.3640510400141
861,19149,484.7713864113959
862,19150,486.5300762576785
863,19151,475.0297739585096
864,19152,410.912469116996
865,19153,327.9296481928146
866,19154,277.5294871563221
867,19155,229.31270023601496
868,19156,193.0131927726124
869,19157,172.7786453614096
870,19158,185.78396074912257
871,19159,215.4603233182771
872,19160,248.11600575165807
873,19161,320.62009136906386
874,19162,455.0838070059766
875,19163,504.52007043933725
876,19164,509.8653207839784
877,19165,450.9361264106814
878,19166,482.16056694850295
879,19167,476.0704866378053
880,19168,463.9195350346869
881,19169,474.7268717970757
882,19170,486.4104791077664
883,19171,516.1306552043363
884,19172,495.98373484796315
885,19173,462.9483351769851
886,19174,464.62785372789693
887,19175,453.645262855848
888,19176,396.4860981161192
889,19177,316.41664938510604
890,19178,267.7859440752281
891,19179,221.26195868532307
892,19180,186.23685928001976
893,19181,166.71270911866463
894,19182,179.26143212024306
895,19183,207.89591290542754
896,19184,239.4051151867627
897,19185,309.36371747910977
898,19186,439.1066626509574
899,19187,486.8073110061986
900,19188,491.96489957282154
901,19189,435.1045993916108
902,19190,465.23280801303065
903,19191,459.3565390723702
904,19192,447.6321847351293
905,19193,458.0600960446944
906,19194,469.3335136766567
907,19195,498.0102697779613
908,19196,478.57067024884543
909,19197,446.69508189447185
910,19198,448.3156356790664
911,19199,437.71862310502223
912,19200,281.191190952689
913,19201,224.40528154860965
914,19202,189.9159866958328
915,19203,156.92079487999888
916,19204,132.08070726580684
917,19205,118.2340199234357
918,19206,127.13367714348738
919,19207,147.44148564561496
920,19208,169.78807019815318
921,19209,219.40328442493117
922,19210,311.4180447000735
923,19211,345.2477355365412
924,19212,348.90553962698357
925,19213,308.5797486298943
926,19214,329.9469211582158
927,19215,325.7794230551709
928,19216,317.46441484957535
929,19217,324.85997503243664
930,19218,332.85517523012464
931,19219,353.19296573299374
932,19220,339.40624239210496
933,19221,316.7998138331421
934,19222,317.94912386155977
935,19223,310.4336356757333
936,19224,280.2388747561262
937,19225,223.64528340112525
938,19226,189.2727941779453
939,19227,156.38934788112448
940,19228,131.63338672081915
941,19229,117.83359424944382
942,19230,126.70311081080061
943,19231,146.94214242526058
944,19232,169.2130453238496
945,19233,218.66022664766217
946,19234,310.36335857400746
947,19235,344.0784776758517
948,19236,347.72389380325944
949,19237,307.53467502159276
950,19238,328.82948289153177
951,19239,324.67609894309186
952,19240,316.38925135291925
953,19241,323.75976483456304
954,19242,331.7278875174213
955,19243,351.99679959194214
956,19244,338.256768040688
957,19245,315.7269011549062
958,19246,316.87231879056714
959,19247,309.38228346868067
960,19248,428.7081227221889
961,19249,342.13151079058974
962,19250,289.5486371939778
963,19251,239.24369451672067
964,19252,201.37214067018954
965,19253,180.26128255135254
966,19254,193.8298275927272
967,19255,224.7914037006133
968,19256,258.8613270161812
969,19257,334.5053942344891
970,19258,474.79241747529045
971,19259,526.3696493282409
972,19260,531.9463899067284
973,19261,470.4651105783221
974,19262,503.04180827451376
975,19263,496.687980894106
976,19264,484.0108001255227
977,19265,495.286177251426
978,19266,507.4757741442944
979,19267,538.4830612405291
980,19268,517.4636250983881
981,19269,482.9975398838023
982,19270,484.7497944371522
983,19271,473.29157335785624
984,19272,419.0601178181744
985,19273,334.4318981194658
986,19274,283.032393335896
987,19275,233.85955501571186
988,19276,196.84029418129785
989,19277,176.2045324085837
990,19278,189.46771960353294
991,19279,219.7325105975096
992,19280,253.03569596292903
993,19281,326.9774060463925
994,19282,464.10729319282154
995,19283,514.5237880326895
996,19284,519.9750249932189
997,19285,459.8773716168917
998,19286,491.72093615681445
999,19287,485.51010060342446
1000,19288,473.11821767675684
1001,19289,484.13984431826395
1002,19290,496.0551163631366
1003,19291,526.3645896272817
1004,19292,505.8181923949037
1005,19293,472.12776068802617
1006,19294,473.8405810444766
1007,19295,462.64022532229677
1008,19296,433.9956979451591
1009,19297,346.3512724502632
1010,19298,293.1198552762248
1011,19299,242.19446443296556
1012,19300,203.85581262593217
1013,19301,182.4845786373402
1014,19302,196.2204746076335
1015,19303,227.56392279588192
1016,19304,262.0540557431872
1017,19305,338.6310973428724
1018,19306,480.6483844832291
1019,19307,532.8617565881611
1020,19308,538.5072792441155
1021,19309,476.26770570101326
1022,19310,509.2461959699484
1023,19311,502.81400212423
1024,19312,489.9804642833723
1025,19313,501.3949089975966
1026,19314,513.7348492291904
1027,19315,545.1245721933076
1028,19316,523.8458877564522
1029,19317,488.9547067516205
1030,19318,490.7285731599121
1031,19319,479.1290293422143
1032,19320,414.62557997514796
1033,19321,330.8929049176136
1034,19322,280.0373150507442
1035,19323,231.38482883067206
1036,19324,194.75730967271676
1037,19325,174.33991768183063
1038,19326,187.46275244753565
1039,19327,217.40727826888542
1040,19328,250.3580458557647
1041,19329,323.5172970565972
1042,19330,459.19606144496737
1043,19331,509.07904368181266
1044,19332,514.472595084674
1045,19333,455.010901340015
1046,19334,486.5174939611009
1047,19335,480.37238211685724
1048,19336,468.1116313868558
1049,19337,479.0166260265205
1050,19338,490.8058094207526
1051,19339,520.7945446798309
1052,19340,500.46557156440116
1053,19341,467.13165551720965
1054,19342,468.82635063013055
1055,19343,457.7445182395527
1056,19344,400.19920897427113
1057,19345,319.379906109905
1058,19346,270.2937719696502
1059,19347,223.33408727998017
1060,19348,187.98097618012412
1061,19349,168.27398143908567
1062,19350,180.94022381865616
1063,19351,209.84286785603587
1064,19352,241.64715529086934
1065,19353,312.2609231666431
1066,19354,443.2189170899481
1067,19355,491.366284248674
1068,19356,496.57217387351716
1069,19357,439.17937432094436
1070,19358,469.58973502562867
1071,19359,463.65843455142226
1072,19360,451.82428108729823
1073,19361,462.34985027413916
